0000.00.0146;PARNA da Serra das Confusões;Caatinga;Sim;17,5205;18,943;5,7885;25,9929;8,4653;0;25,9681;9,1385;91,4907;89,23495;89,23495;32,9454;32,9454;8,0711;8,0711;132,48925;132,48925;53,0074;53,0074;419,38915;419,38915;1168,7657;0
0000.00.0147;PARNA Serra de Itabaiana;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0148;PARNA da Serra do Cipó;Cerrado;Sim;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,08335;13,08335;0;0;0;0
0000.00.0149;PARNA da Serra do Divisor;Amazônia;Sim;134,8017;407,2813;161,3215;61,2417;35,8607;100,1389;14,5423;134,39;71,38;45,91;582,26;502,28;68,13;290,23;84,09;39,88;420,9;512,78;685,97;761,22;667,09;1882,76;9920,1
0000.00.0150;PARNA da Serra do Itajaí;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0151;PARNA da Serra do Pardo;Amazônia;Sim;92,0442;72,4065;61,3852;59,5315;17,5227;1,5122;0;0;0;18,55;23,45;147,54;73,38;147,29;756,58;690,04;1515,65;9292,36;3848,57;5189,05;3567,31;77,32;159,91
0000.00.0152;PARNA da Serra dos Órgãos;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0153;PARNA da Serra Geral;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0154;PARNA da Tijuca;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0155;PARNA das Emas;Cerrado;Sim;0;0;4,067;0;0;0;0;0;0;0;0;0;0;0;0;2,514;2,514;0;0;0;0;215,5632;0
0000.00.0156;PARNA das Nascentes do Rio Parnaíba;Cerrado;Sim;41,6338;147,9934;36,5588;374,4772;12,5007;15,8399;206,0199;578,3905;1081,6359;742,02075;742,02075;60,54495;60,54495;100,37735;100,37735;119,79055;119,79055;18,60065;18,60065;37,75955;37,75955;1991,3624;0
0000.00.0157;PARNA das Sempre-Vivas;Cerrado;Sim;0;3,2483;0;3,0806;0;14,473;53,9162;16,8846;91,9486;0;0;0,2248;0,2248;21,38455;21,38455;9,22025;9,22025;67,67765;67,67765;136,14375;136,14375;927,1275;0
0000.00.0158;PARNA de Aparados da Serra;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0159;PARNA de Brasília;Cerrado;Sim;0;0;0;6,5749;0,6859;0;0,8536;16,5906;165,2012;0,1387;0,1387;7,19665;7,19665;14,36685;14,36685;11,0526;11,0526;344,12355;344,12355;12,96135;12,96135;1147,8745;0
0000.00.0160;PARNA de Caparaó;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0161;PARNA de Ilha Grande;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0162;PARNA de Jericoacoara;Caatinga;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0163;PARNA de Pacaás Novos;Amazônia;Sim;0;50,7242;389,861;27,4923;290,7892;16,652;0;0;0;0;0;0;7,08;15,4;26,35;0;10,96;70,11;76,62;62,73;124,68;232,36;210,45
0000.00.0164;PARNA de Saint-Hilaire/Lange;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0165;PARNA de São Joaquim;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0166;PARNA de Sete Cidades;Caatinga;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0167;PARNA de Ubajara;Caatinga;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0168;PARNA do Araguaia;Cerrado;Sim;188,0509;79,9888;0;0;0;0;0;117,18;589,73;576,26;53,37;13,65;18,39;78,34;0;0;496,07;0,72;0;40,33;2,41;63,04;1139,88
0000.00.0169;PARNA do Cabo Orange;Amazônia;Sim;0;0;0;0;0;0;0;47,07;10,67;0;0;23,49;42,91;46,5;7,39;0;414,96;9,37;0;0;213,87;0;0
0000.00.0170;PARNA do Catimbau;Caatinga;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0171;PARNA Descobrimento;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0172;PARNA do Iguaçu;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0173;PARNA do Jaú;Amazônia;Sim;0;29,1181;33,073;17,4754;12,5201;16,3036;0;27,9;37,01;21,85;11,52;83,45;17,88;33,45;51,54;6,94;6,1;82,12;136,3;30,6;42,47;2129,5;1136,44
0000.00.0174;PARNA do Monte Roraima;Amazônia;Sim;12,999;4,4636;35,0026;0;0;0;0;6,64;0;0;0;10,18;0;0;11,01;75,89;5,22;94,53;0;0;0;0;0
0000.00.0175;PARNA do Pantanal Mato-Grossense;Pantanal;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0176;PARNA do Pau Brasil;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0177;PARNA do Pico da Neblina;Amazônia;Sim;53,6247;7,0594;84,7847;8,8084;28,0219;16,1391;9,7135;6,59;20,59;25,18;37,9;396,47;0;101,27;30,8;15,79;39,21;11,5;231,25;96,27;668,52;418,88;4504,47
0000.00.0178;PARNA do Superagui;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0179;PARNA do Viruá;Amazônia;Sim;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,16;0;8,28;0,72;0
0000.00.0180;PARNA dos Lençóis Maranhenses;Cerrado;Sim;16,171;20,9576;67,2688;48,3817;1,5326;23,0928;25,7181;160,7796;15,4945;24,8002;24,8002;79,5679;79,5679;117,92675;117,92675;324,1946;324,1946;158,99995;158,99995;11,2922;11,2922;461,8404;0
0000.00.0181;MONA dos Pontões Capixabas;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0182;PARNA do Monte Pascoal;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0183;PARNA Grande Sertão Veredas;Cerrado;Sim;5,0667;0;19,9392;0,5424;0,3463;12,8645;6,0895;44,0985;7,2944;6,5834;6,5834;37,6889;37,6889;44,16925;44,16925;39,46265;39,46265;541,08595;541,08595;189,36205;189,36205;382,5662;0
0000.00.0184;PARNA de Itatiaia;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0185;PARNA Marinho dos Abrolhos;Marinho-Costeiro;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0186;PARNA Marinho de Fernando de Noronha;Marinho-Costeiro;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0187;PARNA Montanhas do Tumucumaque;Amazônia;Sim;43,2801;20,4495;28,0994;0;9,2431;0;6,6611;0;0;0;0;23,52;0;0;7,41;28,83;37,27;35,28;6,39;17,96;0;0;57,17
0000.00.0188;PARNA da Serra da Cutia;Amazônia;Sim;0;0;0;0;0;0;0;0;95,15;0;0;0;0;7,41;0;0;0;0;0;0;7,15;0;178,13
0000.00.0189;PARNA Serra da Mocidade;Amazônia;Sim;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,92;0;1,44;0;0
0000.00.0190;REVIS Ilha dos Lobos;Marinho-Costeiro;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0191;REBIO Augusto Ruschi;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0192;REBIO da Contagem;Cerrado;Sim;0;0;0;56,3748;7,7422;0;0;30,9941;2,3247;0;0;0;0;0;0;0,7503;0,7503;0;0;1,6384;1,6384;434,9654;0
0000.00.0193;REBIO da Mata Escura;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0194;REBIO do Abufari;Amazônia;Sim;0;6,3898;0;0;0;10,1999;0;13,38;18,76;0;8,76;69,52;0;13,92;21,98;0;7,06;0;0;6,46;0,49;18,36;187,04
0000.00.0195;REBIO de Comboios;Marinho-Costeiro;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0196;REBIO Guaribas;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0197;REBIO de Pedra Talhada;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0198;REBIO de Saltinho;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0199;REBIO de Santa Isabel;Marinho-Costeiro;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0200;REBIO de Serra Negra;Caatinga;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0201;REBIO de Sooretama;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0202;REBIO de Una;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0203;REBIO do Atol das Rocas;Marinho-Costeiro;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0204;REBIO do Córrego do Veado;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0205;REBIO do Córrego Grande;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0206;REBIO do Guaporé;Amazônia;Sim;16,9122;0;0,5643;2,8754;0;0;0;0;10,9;0;0;0;92,39;197,06;0;0;0,26;0;6,48;0;137,48;118,49;1195,12
0000.00.0207;REBIO do Gurupi;Amazônia;Sim;495,0126;338,7574;315,7546;376,0992;646,5953;459,6828;577,7028;49,96;669,91;839,74;696,58;1170,53;2771,43;3649,15;1054,77;1274,9;5092,73;7455,06;5,9;2310,13;5386,91;7837,48;14632,42
0000.00.0208;REBIO do Jaru;Amazônia;Sim;112,178;0;0;0;0;0;13,2158;0;0;11,74;28,06;17,5;81,67;167,9;13,33;627,96;1363,97;4,86;2288,1;0,27;666,57;842,06;69,82
0000.00.0209;REBIO do Lago Piratuba;Amazônia;Sim;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,85;0;0;0;671,52;0;0;0;0
0000.00.0210;REBIO do Rio Trombetas;Amazônia;Sim;0;7,8731;0;0;0;13,1053;0;0;0;0;20,63;93,89;0;8,49;17,64;0;18,95;29,8;41,4;37,88;41,1;42,55;1515,01
0000.00.0211;REBIO do Tapirapé;Amazônia;Sim;0;0;0;0;0;0;0;0;4,45;0;0;0;0;0;0;1,32;0;0;38,22;0;6,76;42,15;587,78
0000.00.0212;REBIO do Tinguá;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0213;REBIO do Uatumã;Amazônia;Sim;0;0;12,3877;0;0;0;0;0;0;0;0;25,99;0;6,48;22,19;0;0;0;0,72;0;0;0;160,81
0000.00.0214;REBIO Marinha do Arvoredo;Marinho-Costeiro;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0215;REBIO de Poço das Antas;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0216;REBIO Nascentes da Serra do Cachimbo;Amazônia;Sim;1065,4441;2588,4451;1424,8089;395,2622;438,4058;1009,2041;1976,1379;422,11;31,12;32,28;295,14;573,6;341,56;1446,26;636,7;1863,55;3444,43;1482,97;2563,32;5184,42;1967,64;3714,19;1057,35
0000.00.0217;REBIO União;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0218;RDS de Itatupã-Baquiá;Amazônia;Sim;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,78;0;0;10,06;0;0
0000.00.0219;REVIS das Veredas do Oeste Baiano;Cerrado;Sim;0,0101;0;0;0;17,5989;124,4175;3,4385;0,8497;0;35,93845;35,93845;1,2409;1,2409;568,54875;568,54875;153,0756;153,0756;488,8926;488,8926;31,67535;31,67535;1778,5433;0
0000.00.0220;RESEX Auatí-Paraná;Amazônia;Sim;0;0;7,6427;8,4301;0;0;7,7378;0;6,39;0;13,15;69,89;7,29;40,54;0;0;0;0;35,38;34,57;46,76;862,47;531,99
0000.00.0221;RESEX Barreiro das Antas;Amazônia;Sim;0;0;0;0;0;0;0;0;0;0;0;0;0;7,33;0;0;0;0;2,73;0;0;0;47,75
0000.00.0222;RESEX Chico Mendes;Amazônia;Sim;8802,951;5943,2004;7608,6028;2461,5229;1998,7827;2947,1983;1537,9223;2170,57;1047,24;1226,33;1187,01;630,23;363,3;1128,29;193,6;519,96;3934,8;4075,53;3724,68;895,9;2673,7;5531,34;17764,84
0000.00.0223;RESEX Chocoaré-Mato Grosso;Amazônia;Sim;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,28;1,52;5,06;0;1,62;57,88
0000.00.0225;RESEX Marinha do Delta do Parnaíba;Cerrado;Sim;0;0;0;0;0;0;0;0;0;0;0;0;0;5,07735;5,07735;12,56215;12,56215;0;0;12,36635;12,36635;55,2597;0
0000.00.0226;RESEX da Mata Grande;Cerrado;Sim;8,9412;2,8679;17,9171;6,4828;10,4989;8,4935;41,8922;30,61;6,78;88;78,21;79,87;178,06;193,72;121,36;110,81;308,98;240,45;0;0;0;0;8345,69
0000.00.0227;RESEX Maracanã;Amazônia;Sim;0,8388;0;6,5558;6,8582;0;0,0543;5,0221;0;13,1;5,42;0,63;11,4;0;7,26;10,83;0,92;16,81;19,84;14,73;135,44;0;5,17;236,42
0000.00.0228;RESEX de São João da Ponta;Amazônia;Sim;0;0;0;0;0;0,4525;0;1,38;0;0;0;0;0;3,92;0;4,62;3,95;0,49;34,23;7,28;0,38;0,76;82,48
0000.00.0230;RESEX do Baixo Juruá;Amazônia;Sim;100,0383;49,6558;3,2814;39,5137;16,7409;11,2614;8,8093;81,62;9,46;0;14,31;40,89;33,43;41,23;12,5;14,33;36,03;3,23;22,64;337,28;135,64;588,01;1377,1
0000.00.0231;RESEX do Batoque;Caatinga;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0232;RESEX do Cazumbá-Iracema;Amazônia;Sim;468,8647;587,2492;273,3875;407,1996;175,0142;244,2501;51,8694;170,21;177,07;187,23;275,72;230,1;72,68;96,04;27,13;3,16;636,96;81,4;1744,21;380,83;209,07;1134,83;2588,15
0000.00.0233;RESEX do Lago do Cuniã;Amazônia;Sim;7,0978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58,47;35,23;7,93;0;19,09;0;86,82
0000.00.0234;RESEX do Mandira;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0235;RESEX do Médio Juruá;Amazônia;Sim;13,4651;60,0564;26,9602;22,1228;16,716;35,1427;7,4092;22,46;14,31;0;7,6;39,92;21,28;28,07;45,7;0;78,85;19,44;36,23;131,88;149,01;768,81;1059,94
0000.00.0238;RESEX do Rio do Cautário;Amazônia;Sim;0;0;0;0;0;0;0;0;443,39;0;2,73;0,07;0;0;0;50,18;13,32;5,76;0;0,06;23,29;106,96;332,7
0000.00.0239;RESEX do Rio Jutaí;Amazônia;Sim;0;66,9758;6,7715;0;33,4086;0;6,5655;23,62;21,28;20,27;65,84;41,1;62,89;106,31;41,93;51,03;6,09;15,48;180,04;179,47;16,2;350,3;699,2
0000.00.0240;RESEX do Extremo Norte do Tocantins;Cerrado;Sim;0;0,6413;0;2,8804;0;0;0;0;0;0;0;0;0;0,29;0;6,3;0;0;0;56,09;26,59;49,4;8252,12
0000.00.0241;RESEX Ipaú-Anilzinho;Amazônia;Sim;35,9251;57,8251;27,7619;23,3381;44,887;72,9495;34,9743;8,6;58,39;74,87;66,57;303,73;200,99;166,15;170,38;218,75;81,02;325,9;543,49;373,78;1085,1;7347,83;7169,64
0000.00.0242;RESEX do Lago do Capanã Grande;Amazônia;Sim;78,5385;0;0;0;0;6,3805;0;0;0;41,6;0;261,46;7,08;6,6;0;20,58;45,18;2,88;26,28;0;42,48;455,44;2977,12
0000.00.0243;RESEX Mãe Grande de Curuça;Amazônia;Sim;1,99;7,9185;8,0334;0,6848;0;0;0;0;6,47;0;0;3,39;4,21;3,58;0,63;31,21;0;213,59;35,4;127,92;11,74;39,81;206,38
0000.00.0244;RESEX Mapuá;Amazônia;Sim;13,1424;6,9514;16,9539;0;0;20,7684;0,6065;0;32,88;0;0;98,9;70,1;0,11;0;0;3,01;83,54;18,73;1060,71;1534,1;0;0
0000.00.0245;RESEX Marinha da Baia de Iguape;Marinho-Costeiro;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0246;RESEX Marinha da Lagoa do Jequiá;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0247;RESEX Marinha AraÍ-Peroba;Amazônia;Sim;0;0;0;0;0;0;0,8921;0;0;0;0;0;0;12,63;0;0;0;4,39;74,34;0;64,48;0;334,42
0000.00.0248;RESEX Marinha Caeté-Taperaçu;Amazônia;Sim;0;0;0;0;14,4985;0;0;0;0;0;0;0;0;15,87;0;35,96;0;190,45;886,81;0;149,79;0;1346,01
0000.00.0249;RESEX Marinha de Gurupi-Piriá;Amazônia;Sim;0;0;0;8,6014;0;1,2081;0;0;0;0,02;0;0;14,16;33,48;103,32;35,01;17,88;26,06;409,32;0;480,22;0;5983,91
0000.00.0250;RESEX Marinha Tracuateua;Amazônia;Sim;0;0;0;0;0;0;0;0;0;0;0;0;0;22,47;0;0;33,23;8,64;206,79;0;87,5;0;501,33
0000.00.0251;RESEX Marinha do Arraial do Cabo;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0252;RESEX Marinha do Corumbau;Marinho-Costeiro;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0253;RESEX de Canavieiras;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0254;RESEX Marinha de Soure;Amazônia;Sim;0;0;0;9,1353;9,7336;0;0;0;0;0;0;46,37;16,99;0;12,56;28,95;0;53,68;49,82;24,48;296,91;8,96;204,37
0000.00.0255;RESEX Marinha Pirajubaé;Marinho-Costeiro;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0256;RESEX do Rio Ouro Preto;Amazônia;Sim;94,2028;143,3178;307,1911;161,1223;75,904;169,0178;254,9968;245,21;428,69;126,67;137,02;96,03;296,38;586,38;266,2;401,72;1179,58;1785,02;1069,76;147,34;1104,78;3508,04;7296,23
0000.00.0257;RESEX Riozinho da Liberdade;Amazônia;Sim;207,7074;314,407;96,6373;94,8688;24,5771;115,6679;7,0696;39,17;63,09;107,13;74,62;339;29,18;151,4;60,88;30,63;126,41;167,07;36,53;123,33;201,79;1765,49;1496,21
0000.00.0258;RESEX Riozinho do Anfrísio;Amazônia;Sim;356,2956;248,0217;481,3765;314,2706;168,9466;117,7386;199,4219;226,86;0;111,82;104,21;106,94;352,85;138,85;145,35;32,18;55,95;816,53;111,48;31,81;205,88;26,63;986,54
0000.00.0259;RESEX Tapajós-Arapiuns;Amazônia;Sim;66,6862;48,0255;107,6589;65,6166;47,1299;30,7178;50,7306;370,73;67,11;14,1;228,44;388,99;323,32;249,33;144,66;89,7;887,04;36,27;227,64;3257,02;1165,89;8978,91;35318,79
0000.00.0260;RESEX Verde Para Sempre;Amazônia;Sim;1110,2773;861,8279;738,7941;633,127;348,8979;262,6804;489,265;743,52;242,56;242,59;817,28;1300,63;1727,48;1159,43;1820,96;409,21;5748,61;3004,54;17932,35;0;0;0;469,92
0000.00.0261;ESEC da Mata Preta;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0262;PARNA das Araucárias;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0263;ESEC da Guanabara;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0264;PARNA do Rio Novo;Amazônia;Sim;170,7938;99,114;106,2973;130,4409;482,3297;293,3493;101,7783;74,96;64,1;11,39;75,73;126,42;9,38;468,72;123,28;255,56;532,06;2351,15;1685,73;2130,46;72,41;477,65;337,62
0000.00.0265;FLONA do Trairão;Amazônia;Sim;199,9067;203,0316;384,2193;7,0244;88,8419;0;7,251;62,94;29,79;0;36,1;0;120,81;151;589,12;181,95;483,35;841,17;255,78;148,72;181,65;0;114,8
0000.00.0266;FLONA do Jamanxim;Amazônia;Sim;18981,9689;12198,5857;10073,3211;7289,4836;2509,7246;7305,8396;9250,4361;4922,49;6462,44;2975,89;1301,28;1186,74;10293,5;7399,97;14019,02;7374,54;8703,52;31238,58;8251,2;15597,82;3673,97;4422,35;10524,16
0000.00.0267;PARNA do Jamanxim;Amazônia;Sim;1341,6697;867,9442;622,199;281,8629;20,3582;236,6255;595,579;203,6;518,69;179,59;101,09;180,07;299,15;1146,76;664,84;610,29;1766,09;1821,99;743,36;633,7;380,29;971,46;6449,84
0000.00.0268;APA do Tapajós;Amazônia;Sim;10645,8513;6963,785;6552,0233;3994,8278;3229,7236;3144,0059;3437,919;2843,12;3170,22;2267,56;1356,14;854,34;1530,03;1667,96;1805,32;669,82;1625,23;5051,84;6397,52;1193,45;1346,59;5876,38;44665,93
0000.00.0269;FLONA do Ibura;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0270;FLONA do Crepori;Amazônia;Sim;301,7874;298,5623;328,5154;209,7238;218,2252;163,3092;73,8699;11,19;8,43;7,06;16,06;34,3;72,15;30,48;50,89;132,9;0;277,6;279,98;108,89;52,83;131,65;1560,18
0000.00.0271;FLONA do Amanã;Amazônia;Sim;941,7294;868,7378;906,8515;780,0951;593,9861;453,5247;215,2986;297,24;91,9;247,7;154,65;63,3;242,42;28,9;26,44;103,89;186,53;63,39;116,72;99,16;148,42;21,62;2,69
0000.00.0272;PARNA da Chapada das Mesas;Cerrado;Sim;88,3045;174,264;35,8635;21,0578;83,8828;165,5641;146,1083;153,3115;159,7928;169,74515;169,74515;48,48385;48,48385;43,9146;43,9146;276,9005;276,9005;420,7343;420,7343;79,56095;79,56095;1244,0272;0
0000.00.0273;RESEX Arióca Pruanã;Amazônia;Sim;124,6638;11,3746;42,9637;48,7058;87,1555;85,1376;13,2207;33,89;55,47;51,62;99,54;1122,62;111,11;138,78;107,83;12,82;31,16;40,32;201,14;85,7;6593,47;595,3;0
0000.00.0274;RESEX Alto Tarauacá;Amazônia;Sim;124,7915;0;190,416;0;14,8029;16,2623;6,5764;176,58;3,49;157,5;194,17;315,96;35,9;249,1;85,11;30,11;97,06;52,6;166,18;243,67;358,5;310,94;924,4
0000.00.0275;REBIO das Perobas;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0276;REBIO das Araucárias;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0277;PARNA dos Campos Gerais;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0278;REVIS dos Campos de Palmas;Mata Atlântica;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0000.00.0279;RESEX de Cururupu;Amazônia;Sim;0;0;0;0;0;0;0;1,65;0;0;0;0;0,11;27,2;6,36;0;0;11,88;466,06;720,63;20564,3;0;0
0000.00.0280;RESEX Rio Iriri;Amazônia;Sim;23,4549;6,8377;0;0;0;0;0;0;11,02;11,15;0;0;78,51;811,15;67,74;344,46;311,69;558,08;114,52;134,47;168,6;37,01;4529,38
0000.00.0281;PARNA do Juruena;Amazônia;Sim;70,4059;38,138;48,8915;10,0928;10,8592;7,6204;5,4337;0;34,86;7,2;36,09;7,84;0;66,39;548,35;504,63;639,77;16,2;58,47;406,1;23,4;54,38;181,17
0000.00.0282;RESEX Terra Grande-Pracuuba;Amazônia;Sim;63,401;73,2006;87,5595;0;0;41,3174;0;2,29;60,66;0;14,08;224,27;114,06;0;81,5;34,47;55,01;29,17;19,8;1371,5;3581,13;0;0
0000.00.0283;RESEX Rio Unini;Amazônia;Sim;6,5809;3,1361;0;8,241;0;0;0;40,85;7,83;0;53,85;24,54;0;16,41;0,56;0;0;5,04;31,68;7,22;191,28;638,58;247,95
0000.00.0284;PARNA dos Campos Amazônicos;Amazônia;Sim;735,0473;513,9875;0;37,7533;28,0354;1,1105;36,2053;0;190,39;48,6;13,04;10,22;77,59;272,89;288,62;157,31;200,44;302,48;555,03;33,24;16,01;11,52;57,45
0000.00.0285;RESEX Arapixi;Amazônia;Sim;235,3325;96,2258;214,7813;316,8708;130,9545;44,6741;8,2617;28,87;16,81;10,38;27,91;33,14;58,27;8,07;38,65;8,33;66,64;53,64;426,15;80,51;7,92;124,24;1596,44
0000.00.0286;RESEX de Recanto das Araras de Terra Ronca;Cerrado;Sim;6,0386;0;28,6836;0;0;0;8,1664;38,2395;7,5662;0;0;8,9056;8,9056;0;0;0;0;148,1932;148,1932;0;0;134,0881;0
0000.00.0287;RESEX Lago do Cedro;Cerrado;Sim;98,9262;621,9704;47,6845;141,5902;0,2292;0;1,7675;0;1,5862;0;0;26,16205;26,16205;34,18125;34,18125;15,05085;15,05085;112,47635;112,47635;126,37525;126,37525;1204,8056;0
0000.00.0288;RESEX Gurupá-Melgaço;Amazônia;Sim;9,9771;25,8335;44,3305;26,6428;21,1363;0;0;6,52;0;46,1;6,7;7,78;0;51,36;10,04;20,02;28,07;46,82;64,49;710,43;1236,91;0;0
